problem_id,in_registry_v4,terminal_stage,reason,source_artifact
math500_187,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_188,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_189,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_190,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_191,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_192,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_194,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_195,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_197,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_198,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_199,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_200,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_201,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_202,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_203,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_204,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_205,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_206,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_207,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_208,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_209,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_210,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_211,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_212,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_213,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_214,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_215,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_216,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_217,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_218,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_219,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_220,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_221,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_222,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_223,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_224,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_225,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_228,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_229,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_230,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_231,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_232,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_233,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_234,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_235,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_236,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_237,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_238,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_239,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_240,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_241,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_242,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_243,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_244,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_245,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_246,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_247,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_248,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_249,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_250,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_251,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_252,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_253,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_254,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_255,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_256,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_257,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_258,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_259,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_260,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_261,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_262,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_263,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_264,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_265,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_266,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_267,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_269,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_270,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_271,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_272,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_273,NO,NO_EFFECT_MUTATION,Target step contains complex formatting tags or boxed calculation line failing boundary checks.,MATH500_PRIMARY_CONSERVATIVE_POOL.json
math500_274,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_275,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_276,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_277,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_278,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_279,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_280,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_281,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_282,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_283,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_284,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_286,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_287,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_288,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_289,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_290,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_291,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_293,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_294,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_295,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_296,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_297,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_298,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_299,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_300,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_301,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_302,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_303,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_304,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_305,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_306,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_307,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_308,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_309,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_310,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_312,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_313,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_314,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_315,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_316,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_317,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_318,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_319,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_320,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_321,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_322,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_323,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_324,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_325,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_326,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_327,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_328,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_329,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_330,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_331,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_332,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_333,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_334,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_335,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_337,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_338,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_339,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_340,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_341,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_342,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_343,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_344,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_345,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_346,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_347,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_349,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_350,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_351,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_352,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_353,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_354,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_355,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_356,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_357,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_358,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_359,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_360,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_361,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_362,NO,NO_EFFECT_MUTATION,Target step contains complex formatting tags or boxed calculation line failing boundary checks.,MATH500_PRIMARY_CONSERVATIVE_POOL.json
math500_363,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_364,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_365,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_366,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_367,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_368,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_369,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
math500_370,YES,FINAL_REGISTERED,Constructed valid Control/Recovery state pair passing all semantic quality invariants.,FINAL_PROSPECTIVE_STATE_REGISTRY_V4.json
